0,-8,16,0,-0.19509,0,0.980785
0,-8,18,0,-0.19509,0,0.980785
0,-8,20,0,0,0,1
0,-8,22,0,0,0,1
0,-8,24,0,0,0,1
0,-8,26,0,0,0,1
0,-8,28,0,0,0,1
0,-8,30,0,0,0,1
0,-6,2,0,0,0,1
0,-6,4,0,0,0,1
0,-6,6,0,0,0,1
0,-6,8,0,0,0,1
0,-6,10,0,-0.19509,0,0.980785
0,-6,12,-0.191342,0.191342,0.0380602,0.96194
0,-6,14,-0.191342,0.191342,0.0380602,0.96194
0,-6,16,-0.19509,0,0,0.980785
0,-6,18,-0.19509,0,0,0.980785
0,-6,20,0,0,0,1
0,-6,22,0,0,-0.19509,0.980785
0,-6,24,0,0,-0.19509,0.980785
0,-6,26,0,0,-0.19509,0.980785
0,-6,28,0,0,0,1
0,-6,30,0,0,0,1
0,-4,2,0,0,0,1
0,-4,4,0,0,0,1
0,-4,6,0,0,0,1
0,-4,8,0,0,0,1
0,-4,10,-0.19509,0,0,0.980785
0,-4,12,-0.19509,0,0,0.980785
0,-4,14,-0.19509,0,0,0.980785
0,-4,16,-0.19509,0,0,0.980785
